NAME,LATITUDE,LONGITUDE
Temiz ve sakin dekorasyon sıfır,40.98746,29.04884
FAMILY Sweet Home - Aile YUVASI,41.03928,28.98378
ROYAL GALATA HOTEL-comfort and quality,41.02536,28.97586
İçerenköy-Bostancı bölgesinde bir ev,40.96617,29.10832
Konfor Suit,41.02605,28.63422
Elegance Comfort Apart On the 3th Floor,41.00547,28.96831
vba günlük kiralik apart otel İstanbul Turkey,41.08479,28.98547
Marmara’ya 10 Dk,41.03877,28.78688
Far from noise and traffic surrounded by green,41.00811,29.0375
Flat close to center & near to Bogazici University,41.08722,29.0463
Room in a centrical place of istanbul/şişli,41.0587,28.99463
Emaar avm ve metroya yakın özel odau wifi doğalgaz,41.00777,29.07615
Cute Twin Room In Kadikoy with all incl.  :),40.98483,29.06695
"Ulaşım kolay, ev sıcaklığında oda",41.05856,28.99717
Paylaşımlı Oda Ve diğer alanlar.,41.01135,28.83451
Paradise Family Apartment 1.,40.98642,28.77918
"Yeni rezidansta, 1 artı 1 manzaralı daire...",40.99043,29.0669
"NEAR TO 4 LEVENT METRO, LARGE COZY ROOM",41.08647,29.00632
Göl&günbatımı/Watch lake and sunset/озеро и закат,41.03934,28.76166
Self Check-in 4.floor with nearby Taksim,41.02914,28.98006
İstanbul un kalbi Beyoglu nda luks studyo,41.03123,28.98114
The D.o.M | New Studio1 Taksim / Istiklal Street,41.03519,28.97778
1+1 Eşyalı Günlük Daire,41.02127,28.68407
Beşiktaş merkezde toplu taşımaya 5dk mesafede oda,41.04531,29.0091
Cozy Comfortable Double Room,41.07472,28.99152
5 yıldız otel konforunda boğaz manzaralı süit,41.04757,29.01163
"We are in the middle of city, perfectly accessible",41.0629,28.99887
Lux residance apartment in Venezzia AVM,41.07835,28.87679
AdT Flat Taksim ISTIKLAL,41.04079,28.98154
2  rooms  with balcony 80 meter apartment,41.03276,28.98261
2+1 dublex flat galata tower view cihangir Taksim,41.03088,28.98212
New Flat - Fully Furnished  GOOD PRICE !,41.05711,28.84866
HOME 2020 HOSTLE,41.01195,28.95251
Flat's so pretty and near the seaside with garden,40.93362,29.12554
Peaceforlove happy time,41.03657,28.97708
LEYA | 3 BED in Ulus Besiktas,41.06678,29.02975
MOSS SUİTES ROYAL 4,41.03917,28.9829
a unique spacious flat - very central and charming,41.05062,28.98328
MOSS SUİTES ROYAL 3,41.0388,28.98331
HOME 2020 HUSTLE 1,41.01186,28.95201
Clean Minimal Home,41.06208,29.00525
Teraslı cati kati,40.95301,29.10476
"Incredible Istanbul-Kadikoy apt, Sea view! 10 ppl!",40.98659,29.02709
Modern Design Comfy Apt. in the Center of Istanbul,41.05682,28.97175
Females Only,41.01521,28.92889
Beautiful home in the heart of Anatolian Istanbul,40.96283,29.09341
Chill with us in Kadikoy. We cool.,40.98882,29.03882
One bedroom for rent,41.09576,29.08297
A Cozy Home with a Bosphorus view,41.0284,29.01709
4 BEDROOMS & Luxury &Large Apt. at CIHANGIR-TAKSIM,41.03192,28.98319
Fancy apartment near Galata Tower,41.02721,28.97279
Home to stay,41.21425,28.70307
FEYZA OLD CİTY APARTMENT( 2 PERSON),41.00487,28.9708
Çift kişilik özel oda - Private double room,40.8962,29.25539
Cosy Home on Besiktas,41.06417,29.00885
Bostancı / Küçükyalı,40.95523,29.11055
Deluxe 2 kişilik oda,41.00426,28.9689
HOME SWEET HOME LIKE YOU:),41.00355,28.92845
Tek kişilik oda / sadece bayan,41.07819,29.00348
ESENYURT ÜNİVERSİTESİ YANI EŞYALI DAİRE,41.01154,28.68064
GÜNLÜK KİRALIK LÜKS DAİRE,41.01873,28.68197
Historic places Sultnahmet,41.00777,28.97847
Şişli Nişantaşı House in the Center,41.05513,28.99332
"Perfect apt, Sweet nest.3-4 min Taksim/istiklal st",41.03615,28.98622
Budget room for 1 pax.,41.03481,28.98242
Room with private bath in heart of Bagdat St,40.97199,29.07114
Only Room for 2 pax,41.0348,28.98261
"Rahat ve şık

Comfy",41.10336,28.98601
Near the Taksim Square Turquoise apartment 1+1,41.03834,28.98223
Ünver Galata Standart Room,41.02521,28.9783
Travel Back in Time: Meet The Urgliavich Apartment,41.02528,28.97496
"stay in Bagdat, 7min to sea (private bathroom)",40.97017,29.07221
Kadıköy tek kişilik oda,40.99572,29.03901
Beautiful Double Room in the Central of Şişli,41.06821,29.00352
Self check-in apartment 5.floor 1+1 nearby Taksim,41.02886,28.98069
History meets with luxury at Galata No:02,41.02898,28.97698
History meets with luxury loft at Galata No:03,41.0274,28.97746
Cozy&Wide 1+1 Flat in Center Near Metro 2m walk,41.05306,28.9881
Newly furnıshed penthouse ın the heart of Istanbul,41.03141,28.94669
CT Gunluk Kiralik Daire,41.04088,28.98172
Apartment with 2 minutes distance to BLUE MOSQUE,41.0048,28.97339
AMAZING GALATA TOWER VIEW HEART OF ISTANBUL,41.02665,28.97401
GÜNLÜK HAFTALİK AYLIK DENİZ MANZARALI LÜX DAİRELER,41.02388,28.62517
A CENTRAL SPACE WITH HISTORY AND SPIRIT,41.02871,28.97485
One Bedroom Apartment w. Balcony in Galata (A18),41.02527,28.97647
Two Bedroom Apartment w. Terrace in Galata (A24),41.02509,28.97739
Kendi evinizde hissedeceğiniz kadar samimi bir yer,41.07084,28.99734
"Private room in Altunizade, Üsküdar.",41.01865,29.0479
Casa Rosa Suits | Room Only No: 201-301,41.02509,28.98016
Viaport Venezia Amazing Flat !,41.07879,28.87649
Comfortable and peacefull,40.98655,29.03235
Private Studio 3,41.06783,28.99096
New  Life Sailing Boat,40.94405,29.10547
Best historical places in Istanbul-Üskudar,41.00944,29.01354
Private Studio 5,41.06718,28.99124
Istanbul Airport 10 Min Only,41.20599,28.72097
Historical apartment in Cihangir,41.03185,28.98309
Private Studio 6,41.06836,28.99233
Private Studio 7,41.06934,28.99063
"Outlet shopping mall , restaurant and coffes , gym",41.07967,28.87794
Flat Near Taksim Square 1+1,41.039,28.98211
Private Studio 8,41.06796,28.98971
The D.o.M | New Studio2 Taksim / Istiklal Street,41.03642,28.9809
1+1 furnishedapartment for women with security,40.97383,29.1504
Park manzaralı Eğlence ve İş merkezine yakın,41.05026,29.00912
İSTANBUL'UN EN NEZİH SEMTİ ŞİŞLİ'DE KONFORLU ODA,41.07058,28.9997
"Stunning terrace views in Galata, unique design",41.02616,28.97451
NEW! CHARMING 3 BR/2 BATH  w/BALCONY&VIEW,41.02652,28.97771
Sofa Bed in shared room,41.03804,28.97546
Only international people.,41.07332,28.93589
"Cozy studio, Ads Residence 001/52",41.01971,28.6516
"Cozy studio, Ads Residence 002/52",41.01817,28.65022
Cozy newly built Apartment in the city Centre,41.08415,28.973
Cozy studio with private bathroom. 003/52,41.01897,28.64991
"Cozy studio, Ads Residence 001/68",41.01835,28.6509
"Cozy studio, Ads Residence 002/68",41.01762,28.65135
Cozy studio with private bathroom. 003/68,41.01762,28.65044
Nehir manzaralı ağvadaki eviniz,41.1333,29.84149
شقة سياحية في اسطنبول راقية جدا,40.99258,28.84112
Kendi evinizdeymiş gibi hissedeceksiniz :),41.13259,28.78444
Excellent location &safety area,41.03152,28.98664
The D.o.M | New Studio3 Taksim / Istiklal Street,41.03596,28.97562
Sura Design Hotel & Suites/Deluxe Double-Twin Room,41.00874,28.97593
The D.o.M | Dublex Studio4 Taksim/ Istiklal Street,41.03573,28.97682
Ailenizle birlikte huzurla konaklayacağınız yer,41.01308,28.66651
Kadıköy Room,40.99432,29.02761
Beautiful house on Bagdat Street,40.98061,29.04356
santral bilgi üniversitesi 2 dk mesafe kiralık oda,41.06729,28.94714
Double room near to Galata Tower,41.02621,28.96939
Eliz Guest House,41.01789,28.59349
Spacious Flat with Massage Chair,40.98824,28.84518
Esenyurt Bölgesinde Güvenli Nezih Konaklama,41.01913,28.6845
CENTRAL FLAT OF TAKSIM (1+1),41.03501,28.98022
Yakup YÜKSELAY,41.00821,29.07646
Simone de Beauvoir’s House   [Taksim-Harbiye],41.04205,28.98593
Tomtom Double Room with Private Living Room,41.02904,28.97883
Liveasist Çekmeköy Residence,41.02595,29.2238
Perfect Location & Super View & Terrace & Cozy,41.03544,28.99166
B4 Modern Luxurious apartment in Istanbul,41.1114,28.7684
Near to Maltepe Marmaray Train Station,40.92105,29.13298
Near to Maltepe Marmaray Station,40.92144,29.13334
Cute Compact Duplex w Terrace at central Kadikoy,40.99394,29.03168
Şişli ‘de Mecidiyeköy Meydan’a yakın Özel Oda.,41.06831,29.00219
Large Privet Room on the minibus street Maltepe,40.93418,29.16923
Five Private Bedrooms & Rooftop & Air Conditioner,41.03012,28.95153
Fully Renewed Flat in the Heart of Moda,40.98277,29.02292
Soft room,41.02577,28.97724
Metrobüse onü. E5 uzeri,40.99361,28.79645
close to public transportation & historical places,41.00478,28.94535
Taksim square- baskurt-  La Casa Home Concept,41.0333,28.98677
Güvenilir Konforlu,40.98166,29.11193
Apartment in Cihangir 5 min. by walk to Taksim,41.03255,28.98398
TAXIM RESIDENCES -TAKSIM APARTMENT,41.03398,28.98758
Doğada Kal,41.21019,29.39768
Taksim apartment-safe and comfortable,41.03481,28.98764
Ortaköy'ün kalbinde konfor dolu bir ev.,41.05166,29.02094
Istanbul center best location super dulux and WOW,41.00951,28.9432
"high quality, less price; DELUXE DOUBLE ROOM",41.03456,28.97695
A spacious apartment in a good location,41.05952,28.97396
History with Comfort in Old City (Room #1),41.03722,28.94488
"Bilgi University Near By Santral Campus, Furnished",41.06522,28.95665
Penthouse with City wiew Big Balcony,41.03505,28.97726
History with Comfort in Old City (Room #2),41.03758,28.94482
beyoğlu deluxe apart,41.03372,28.9838
Decent and comfortable apartment in Istanbul,40.99754,29.02718
Cozy full Apartment & Free Breakfast + WiFi,41.03074,28.94969
İstanbul Atalar Kerem ev,40.9022,29.17136
DILARA,41.01563,28.95222
Casa Rosa Suits | Room Only No:102-202,41.02456,28.97861
Elysium Residence Taksim,41.04272,28.9843
TWO ROOM APARTMENT NEAR THE BLUE MOSQUE,41.00464,28.97273
2+1 Modern Apartment Facing pool and Playground,41.01034,28.68021
4.Levent Girl Available Room,41.08546,28.99927
Geniş arsa içinde sessiz huzurlu müstakil 1+1 ev.,40.99029,29.2752
Eco-Friendly Cosy Flat in Cihangir,41.03204,28.98391
AA PLUS SÜPER LOCATİON. EVERYTHİNG İNCLUDE,41.03895,28.98493
Private double bedroom with  brick wall,41.02724,28.97914
Oda,41.04539,28.95032
3+1 central apartment near to Blue Mosque,41.00656,28.97093
İstiklal st 5 min Taksim-Galata tower,41.03791,28.97357
Ulasim kolayligi ile temiz guvenilir ev odasi,41.08269,28.95365
Room for rent across to Trump Towers (Mecidiyekoy),41.06574,28.99667
Cozy and peaceful sofa bed in Galata Tomtom,41.02912,28.97751
Taksim meydanında lüx temiz geniş full daireler,41.03559,28.97704
Istiklâl caddesinde muhteşem temiz lüx uygun daire,41.03704,28.97701
'ın taksim square very nice location and clean rom,41.0371,28.97663
Taksimin merkezinde bu temizlikte  başka hotel yok,41.03625,28.97723
Very nice location very nice room in taksim square,41.03538,28.97675
Cozy Comfortable Single Room,41.07431,28.99141
Cozy Full Apartment + Wifi,41.03246,28.94789
Huge Apt. at Esenyurt with panoramic view,41.03765,28.6887
penthahouse in istanbul,41.07305,28.66443
Cs NEAR TAKSIM ISTIKLAL,41.03962,28.98173
İstanbul içi ulaşım kolaylığı sağlayan lüx daire,41.01199,28.66796
"Brightly-colored, clean room in Bomonti / Sisli",41.05685,28.98318
بيت الراحة,41.05367,28.68728
Appartement cosy au coeur de Cihangir,41.0305,28.98024
Cosy Flat in Cihangir,41.03151,28.9815
Can's,40.98752,29.02622
Noble  Ötel  202,41.02536,28.97815
Luxurious full equiped flat in 41 floor residence,40.99099,29.08049
NOBEL Ötel  301,41.02543,28.9786
Cennet Mahallesi is located in the European side,40.98754,28.7819
Asmalı Mescit Caddesi No:20 Tünel Beyoğlu İstanbul,41.02571,28.96823
History with Comfort in Old City (Room #3),41.03682,28.94294
Asmalı Mescit Caddesi No:20 Tünel Beyoğlu İstanbul,41.03065,28.97362
Chic Room in  Central of Şişli,41.06915,29.00533
Varyap Meridian Luxury 1+0 Studio,40.99802,29.09828
Asmalı Mescit Caddesi No:20 Tünel taksim İstanbul,41.02772,28.96743
PERA FLOWER HOUSE (GREEN) WITH A GARDEN IN TAKSIM,41.03494,28.97231
Historical and Cozy Flat in İstiklal Street,41.02963,28.97256
Central and Cozy Home,41.04595,29.00981
Cozy Flat & Comfortable,41.07455,28.99329
Cozy Comfortable Single Room - Working & Gameing,41.07402,28.99299
Cozy Home Environment,41.02391,29.02141
Home٠,40.98568,29.02614
Luxury rooftop loft on Bagdat street seaside,40.95937,29.07884
Şile'de muhteşem doğa içinde hayalinizdeki dağ evi,41.13565,29.68878
ULAŞIMI KOLAY EVİNİZ KONFORUNDA ÖZEL ODA,41.00652,28.82899
"Osmanbey, cozy modern home in unbeatable location",41.05126,28.98553
Rahat Ve Modern Gürültüden Uzak Huzurlu Bir Ev,41.04136,29.09748
Şişli merkeze 1000 m mesafede metrobüsün yanı,41.06911,28.97532
Cozy room in Üsküdar,41.0143,29.02287
DE NEAR TAKSIM ISTIKLAL,41.04304,28.98147
Mecidiyeköy meydana yürüme 10dk Evin tamamı senin,41.07353,28.99993
Cihangir Flat with Sea View,41.02953,28.98054
Sahibinden Yeni Eşyalı Mobilyalı 3 odalı Daire.,41.07523,28.9823
Sam Diamond Residence 1+1 Taksim Square,41.03499,28.98577
GLOBAL LUXURY MÜLK & MOİ REZİDANS KİRALAMA,41.06325,28.80867
royal galata hotel ultra delüxs room,41.02528,28.97426
Sam Diamond Residence 2+1 Taksim,41.03504,28.98555
Convenient and Comfortable home,40.97677,28.87049
Ayasofya Suites1,41.00543,28.97072
Cozy & Luxury Studio in Maslak 1453,41.11777,29.00884
Başakşehir very luxury 2+1,41.11956,28.76739
Yerimiz tarihi yarımadada bulunmaktadır,41.02531,28.95856
Merkezde sahile 30mt market kafeler bağdatcaddesi,40.96341,29.06406
apartment near taksim with special travel advisor,41.03292,28.98376
5 minutes to metro: Garden House 3,40.92923,29.14035
Bahçeşehir Akbatı Lux2+1 Residence (Lake Panorama),41.06005,28.66886
Full privacy and comfort,40.98762,28.78029
Harika dubleks çağlayan adliye metrobüse 50 m,41.06876,28.97349
Nice and clean,41.19514,29.02899
Sakin ve huzurlu bir çatı katı. Such a lovely roof,40.99706,29.03368
Lux flat!,41.00449,28.67397
A district where you can meet cinema artists,41.03324,28.98525
Çift teraslı çatı katı,40.99683,29.03487
royal galata hotel-comfort and quality,41.02368,28.97617
"Istanbul, Moda : perfectly located appartment",40.9866,29.02743
ayasofya suites,41.00606,28.97058
"Cosy, traditional! spacious house at center Taksim",41.03549,28.97694
Cosy Mezzanine Apartment in Cihangir / Taksim,41.03319,28.98358
X,41.07309,28.99242
Her isteğinize hazır komple size ait  her bütçeye,41.11682,29.10241
ZT HOMES FATİH,41.02246,28.95767
"10 Minutes to Kadıköy, cheap and nice room",40.98934,29.04823
"Özel ve konforlu bir yaşam 
Private & Comfort Room",40.96966,29.13726
like home just bring your bags,41.03499,28.66245
Budget Room in a cosy House,41.00015,28.92861
Kare Suite 7,41.05558,28.99263
Boğaz manzaralı daire,41.05259,29.02889
Beşiktaş Center Çarşıda Lüks Daire,41.04319,29.00081
Ht,40.99386,28.91245
Ev arkadası,41.08442,28.9886
KARADUMANLAR KONAKLAMA,41.07564,28.25749
3 bedrooms+ 1 living room Residence at Taksim,41.04322,28.98341
5 min Taksim Square 1st floor  histo Large flat,41.03151,28.98288
Two Bedroom Apartment in Şişli Close to Everything,41.05634,28.98755
Minimalist Flat w Bosphorus View,41.03671,28.98888
Terrace Nişantaşı,41.05366,28.99392
Cozy home with a room,41.04601,29.01067
Chic residence apartment in sisli istanbul,41.06069,28.99449
LoveShine Garden House 4,40.92889,29.14174
Comfortable clean private room with work desk,41.01264,29.10746
Special Room & Unlimited internet & terrace & tea,40.99961,28.90131
Sakin rahat ev,41.05146,28.96513
THE BEST LOCATİON OF İSTİKLAL STREET,41.03562,28.98017
Komfortable Wohnung mit Blick auf den Bosporus,41.00732,28.84029
شقق مؤثثه بارقى واحدث الاثاث للايجار السياحي,41.10393,28.80339
Historical apartment in Taksim 11,41.03437,28.98329
"Cosy, traditional! spacious room at center Taksim",41.037,28.97677
Deluxia - Istanbul'da eşsiz bir deneyim,40.87064,29.23113
Luxurious Terrace at the Heart of Istanbul TAKSIM2,41.03374,28.97014
Yusuf evi,41.05735,28.98535
kendi evindeki rahatlıgı bulabileceginiz bir mekan,41.03309,28.98659
sultanahmet bölgesinde muhteşem bir ev,41.00534,28.96929
Göl manzaralı bahçe evi. (Özel etkinliklere uygun),41.01139,28.7183
Historical apartment in Taksim 14,41.03306,28.98222
Historical view in terrace apartment 19,41.03279,28.98302
Historical family apartment in Taksim 20,41.0333,28.98231
Apart Hotel Flat in İstiklal Street,41.03036,28.97492
"A good home, very comfortable, feel at home",41.01707,28.68192
شقق للاجار اليومي و الشهري اسطنبول تركيا رخيصة,41.08392,28.98473
NEW! RENOVATED ITALIAN BUILD. 3BR 3BA GALATASARAY,41.03284,28.97824
Taksime çok yakın nişantaşı 15dakika yürüme,41.04484,28.97974
I am a student and i want rent a room in my house,40.99121,28.79113
Sam Diamond Residence 2+1With Sea View,41.03485,28.98509
Sam Diamond Residence 1+1 with City View,41.0339,28.98443
NEW!RENOVATED SEA VIEW LARGE STUDIO/GALATASARAY,41.03291,28.9787
WELL DESIGNED LOFT ROOM,41.06852,28.94737
Room Or Full Apartment in Daily Basis in Aksaray,41.01328,28.94997
Konfor ve keyif sevenler için. Yalın evler sitesi.,41.18547,28.8814
LUXURY APARTMENTS IN ŞİŞLİ - CENTRAL AREA,41.06264,28.9816
Taksime 1.5 km mesafede aile apartmanın da temiz,41.04432,28.95178
karamans otel,41.0126,28.97562
karamasns  hotel,41.01141,28.97535
İstmarina Sea view on the biggest shopping mall.,40.88529,29.20732
"Clean, safe, spacious flat. Temiz, keyifli daire",41.02908,28.97475
NEW!RENOVATED STUDIO HIGH CEILING/GALATASARAY,41.03274,28.9788
Deniz Manzaralı Temiz Ve Ferah Ev,40.88453,29.20752
Family suite Two-Bedroom Apartment/ osmanbey metro,41.05112,28.98461
Room 10 minutes from the airport,41.19252,28.73049
NEW!SPECIOUS STUDIO HIGH CEILING/GALATASARAY,41.03074,28.97958
"Nisantası, osmanbey metro station, near taksim",41.05582,28.99071
Istanbul Kartal'da Orman Manzaralı 3+1 Daire,40.93201,29.21204
Beşiktaş’ın en güzel konumunda daire,41.04499,29.00115
BED AND  BREAKFAST -ROOM-100,41.03457,28.97823
NEWLY RENOVATED ITALIAN BUILDING/ GALATASARAY,41.03293,28.98031
Luxury Place Close to the Airport,41.04091,28.81243
In the center of Avcılar,40.99519,28.70634
home 2020,41.0105,28.9514
A Great Location House In Kadiköy,40.98878,29.07967
Mavi Konak Apart Hotel Taksim,41.02879,28.97411
Mavi Konak Apart Hotel Room,41.03013,28.97338
AYASOFYA SUİTES 2,41.00638,28.96955
AYASOFYA SUİTES 3,41.00534,28.97059
Central and close place to metro subway,41.08499,29.00162
Stylish City Centre Apartment,41.07199,29.01856
Friendly and comfortable suit,41.01314,28.94934
